sevencs_fav,sevencs_nce_median,dups,max_seven_cs,individ_tripod_rating,individ_sgp_rating,individ_sgp_percentile,individ_msgp
0.67698276,38,0,,3,4,87,67
0.676920831,42,0,,3,1,3,23
0.676783621,54,0,,3,3,71,59
0.676666498,59,0,,3,4,95,76.79
0.676648736,45,0,,3,3,37,45.125
0.676456809,50,0,,3,3,79,62.8
0.676335931,47,0,,3,3,66,56.75
0.676307082,59,0,,3,3,69,58
0.675914168,57,0,,3,2,6,27.715
0.675907254,57,0,,3,3,20,38
0.675603867,53,0,,3,3,47,49.2
0.675594389,52,0,,3,1,1,18.34
0.67557019,59,0,,3,3,20,38
0.675335646,47,0,,3,3,78,62
0.67519182,44,0,,3,2,10,31
0.675080478,50,0,,3,2,14,34.855
0.674600244,39,0,,3,2,15,35
0.674563348,54,0,,3,3,50,50.625
0.674175858,48,0,,3,1,4,24.76
0.674107134,55,0,,3,4,85,66
0.674066722,58,0,,3,3,40,46.75
0.67382443,48,0,,3,3,22,39.28
0.673823416,44,0,,3,3,40,46.535
0.673809528,36,0,,3,4,85,66
0.673748493,54,0,,3,3,69,58.245
0.673741341,53,0,,3,3,45,48.75
0.673660874,59,0,,3,3,25,40.91
0.673642993,41,0,,3,4,95,77
0.673342288,61,0,,3,4,86,66.65
0.673285246,40,0,,3,3,61,54.5
0.6731534,58,0,,3,3,32,43.625
0.672892869,55,0,,3,3,77,61.985
0.672453046,48,0,,3,3,31,43
0.672318995,43,0,,3,3,37,45
0.671931982,50,0,,3,3,41,46.96
0.671909094,52,0,,3,4,97,79
0.671887457,52,0,,3,3,69,58
0.671785295,45,0,,3,3,39,46
0.671623707,47,0,,3,3,29,42
0.671438575,52,0,,3,3,69,58
0.671402097,43,0,,3,3,67,57.17
0.671358705,50,0,,3,3,30,42.8
0.671128869,54,0,,3,3,29,42
0.670877039,39,0,,3,3,62,55
0.670713902,43,0,,3,3,21,38.75757576
0.6706236,53,0,,3,3,51,50.645
0.670556545,53,0,,3,3,22,39
0.67037499,46,0,,3,3,16,36.395
0.670207381,56,0,,3,3,53,51.965
0.670119524,39,0,,3,4,88,68.415
0.670107245,41,0,,3,3,73,60
0.669787347,48,0,,3,3,42,47.31
0.66973269,44,0,,3,3,63,55.25
0.669595122,47,0,,3,2,9,30
0.669444203,41,0,,3,3,22,39
0.669405699,45,0,,3,3,20,38.15
0.66933918,54,0,,3,3,50,50.375
0.66913712,40,0,,3,3,58,53.6
0.669100165,53,0,,3,3,39,46
0.669016719,56,0,,3,3,40,46.67
0.669008493,53,0,,3,4,99,92
0.668986022,41,0,,3,3,20,38.25
0.668931425,58,0,,3,4,94,74.82089552
0.668807685,54,0,,3,3,22,39.46268657
0.668763101,36,0,,3,3,53,51.5
0.668712437,48,0,,3,4,85,66.25
0.668524683,49,0,,3,3,45,48.5
0.668427348,43,0,,3,3,71,59
0.668366492,61,0,,3,3,29,42
0.668200195,41,0,,3,4,93,73.76
0.668152094,45,0,,3,3,80,63
0.668146253,48,0,,3,3,29,42.21
0.668094516,39,0,,3,3,27,41.5
0.667920768,48,0,,3,3,24,40
0.667719662,50,0,,3,3,47,49
0.667662501,48,0,,3,3,17,36.5
0.667190492,48,0,,3,3,18,37
0.666914105,40,0,,3,4,85,66
0.666911423,39,0,,3,3,29,42
0.66688472,39,0,,3,3,42,47.125
0.666541934,54,0,,3,3,67,57.09
0.666478872,44,0,,3,4,82,64.625
0.66633296,40,0,,3,3,49,50
0.666243315,52,0,,3,4,83,65
0.665991426,42,0,,3,4,83,65
0.665963411,44,0,,3,3,47,49
0.665822387,37,0,,3,3,40,46.5
0.665712237,53,0,,3,3,59,54
0.665705383,52,0,,3,3,70,58.615
0.665631711,47,0,,3,4,94,75.5
0.665605843,53,0,,3,1,3,22.25
0.665289462,48,0,,3,4,88,68
0.664962053,52,0,,3,3,26,41
0.664952576,41,0,,3,3,57,53
0.664891303,37,0,,3,3,71,59
0.664850712,56,0,,3,3,67,57
0.664249063,45,0,,3,3,79,62.75
0.664158225,45,0,,3,4,98,82
0.664021313,53,0,,3,3,70,58.875
0.66393888,44,0,,3,2,12,33.5
0.663730621,41,0,,3,3,73,60
0.663656235,43,0,,3,4,92,72
0.663297117,54,0,,3,3,61,54.64
0.66297847,51,0,,3,3,40,46.5
0.662464976,52,0,,3,2,15,35.5
0.662350357,42,0,,3,3,59,54
0.66230607,46,0,,3,3,22,39.375
0.662202597,55,0,,3,3,55,52
0.661980987,60,0,,3,4,84,65.66
0.661932468,44,0,,3,4,90,70.1
0.661925316,40,0,,3,3,80,63
0.661836803,38,0,,3,4,84,65.5
0.66180867,42,0,,3,2,15,35
0.661794364,43,0,,3,3,22,39.5
0.661657155,49,0,,3,1,3,23.65
0.66158092,38,0,,3,3,31,43
0.661475122,39,0,,3,3,76,61.5
0.661420405,52,0,,3,1,1,10
0.661291838,51,0,,3,3,43,47.84848485
0.661187768,53,0,,3,3,24,40
0.661173403,45,0,,3,3,49,50
0.661009669,57,0,,3,3,35,44.825
0.661001742,40,0,,3,3,16,36.13
0.660841227,40,0,,3,4,90,70
0.660568655,42,0,,3,4,96,77.9
0.660470545,47,0,,3,3,74,60.5
0.660146117,51,0,,3,3,29,42
0.65997988,55,0,,3,3,49,50
0.659784079,49,0,,3,3,18,37
0.659700394,61,0,,3,3,25,40.925
0.65960592,48,0,,3,2,10,31
0.659597456,37,0,,3,3,78,62.5
0.659348965,35,0,,3,4,85,66
0.659249008,38,0,,3,1,5,26.5
0.659116507,53,0,,3,3,26,41.165
0.659015715,37,0,,3,3,32,43.5
0.659012377,54,0,,3,4,89,69
0.659002066,41,0,,3,3,26,41
0.658988118,43,0,,3,4,87,67.5
0.658803344,55,0,,3,3,43,47.9
0.658769608,53,0,,3,4,97,79
0.658683956,57,0,,3,3,17,36.5
0.658573091,49,0,,3,3,34,44.15
0.658529103,41,0,,3,3,67,57
0.658351183,54,0,,3,3,61,54.5
0.658197343,43,0,,3,4,93,74
0.658138394,41,0,,3,4,92,72
0.658037722,44,0,,3,2,8,29
0.658018172,45,0,,3,4,89,69
0.657894731,49,0,,3,2,11,32.72
0.657890677,51,0,,3,3,47,49
0.657728851,49,0,,3,3,76,61.1
0.657474697,53,0,,3,3,39,46
0.657160759,43,0,,3,3,77,61.625
0.657125235,50,0,,3,4,97,81
0.656885445,58,0,,3,4,85,66
0.656514406,59,0,,3,3,74,60.42
0.656475127,39,0,,3,3,52,51
0.656439126,54,0,,3,3,65,56.33
0.656397462,44,0,,3,1,2,19
0.656289041,39,0,,3,4,92,72
0.656217992,52,0,,3,3,47,49
0.65614903,41,0,,3,3,72,59.5
0.65596956,49,0,,3,3,27,41.48
0.655807912,44,0,,3,2,6,27.915
0.655801058,35,0,,3,3,77,61.75
0.655750513,55,0,,3,2,8,29.83
0.655632913,38,0,,3,3,34,44
0.655602932,41,0,,3,3,80,63.44
0.65477401,56,0,,3,3,60,54.485
0.654720068,39,0,,3,3,47,49
0.654669225,55,0,,3,3,20,38.52
0.654514492,44,0,,3,3,53,51.5
0.654385924,36,0,,3,1,1,11.5
0.653905988,38,0,,3,3,24,40.07
0.653750062,41,0,,3,2,7,28
0.653655827,60,0,,3,3,47,49
0.653634608,38,0,,3,3,24,40
0.653532147,41,0,,3,2,8,29
0.653486729,56,0,,3,3,37,45.12
0.653318524,41,0,,3,3,55,52
0.653274834,37,0,,3,2,11,32.9
0.653087914,52,0,,3,3,71,59
0.653040111,53,0,,3,3,22,39
0.652777791,47,0,,3,4,88,68.83
0.652766824,40,0,,3,3,35,44.57
0.652654469,50,0,,3,3,26,41
0.652633429,62,0,,3,3,50,50.225
0.652628362,38,0,,3,3,29,42
0.652597368,39,0,,3,3,76,61
0.652267754,42,0,,3,3,71,59
0.652260125,53,0,,3,3,52,51.465
0.651973367,39,0,,3,3,78,62
0.651674628,47,0,,3,4,84,65.92
0.65160954,50,0,,3,1,3,22.39393939
0.65121609,55,0,,3,3,37,45
0.65111798,59,0,,3,4,88,68.505
0.650967777,48,0,,3,3,78,62
0.650737584,60,0,,3,2,7,28
0.650712132,56,0,,3,3,61,54.5
0.650661886,41,0,,3,1,3,23.5
0.650515795,44,0,,3,3,22,39
0.650313556,51,0,,3,3,22,39.6
0.650032759,38,0,,3,1,1,18
0.65001744,51,0,,3,3,34,44
0.649457037,58,0,,3,3,50,50.64179104
0.649332583,47,0,,3,4,90,70
0.649145246,52,0,,3,3,62,55
0.649006367,36,0,,3,3,55,52
0.648872435,50,0,,3,3,77,61.95
0.648768365,42,0,,3,3,55,52.17
0.648719072,55,0,,3,4,98,82
0.64848572,31,0,,2,3,57,53.16
0.648417056,57,0,,3,3,39,46
0.648390651,51,0,,3,3,22,39
0.647880733,51,0,,3,3,73,60
0.647714257,35,0,,3,1,1,17
0.647348285,38,0,,3,2,10,31.415
0.647246659,40,0,,3,4,89,69.175
0.647121727,50,0,,3,3,22,39
0.647112727,57,0,,3,3,16,36
0.646829545,45,0,,3,4,90,70
0.646776617,56,0,,3,2,13,34
0.646485865,44,0,,3,3,62,55.24
0.646463931,37,0,,3,4,86,66.75
0.646272242,54,0,,3,3,45,48.5
0.646165133,48,0,,3,2,6,27.5
0.646129429,47,0,,3,3,73,60
0.646098197,36,0,,3,3,74,60.20895522
0.645822406,34,0,,3,3,55,52.25
0.645706415,38,0,,3,4,91,70.5
0.64551872,40,0,,3,3,71,59
0.645372033,46,0,,3,3,60,54.35074627
0.645031214,55,0,,3,3,80,63
0.644758046,42,0,,3,3,29,42.5
0.64447993,52,0,,3,3,77,61.6
0.643991172,51,0,,3,3,71,59
0.643810987,40,0,,3,2,15,35.5
0.643662333,49,0,,3,4,88,68
0.64361006,44,0,,3,2,10,31.55
0.643460572,38,0,,3,3,55,52.425
0.643427908,44,0,,3,3,24,40.01
0.642793477,51,0,,3,3,59,54
0.642604828,46,0,,3,1,2,20.39
0.642050862,48,0,,3,3,42,47.42105263
0.64191103,53,0,,3,3,20,38.5
0.641412795,36,0,,3,3,67,57.16
0.641230404,55,0,,3,3,50,50.15
0.641192079,49,0,,3,2,11,32
0.64102757,55,0,,3,4,87,67
0.640970826,40,0,,3,3,73,60
0.640825927,49,0,,3,3,63,55.25
0.640560389,41,0,,3,3,47,49
0.640524507,40,0,,3,3,71,59
0.639992952,43,0,,3,3,34,44.13
0.639847457,55,0,,3,3,41,47
0.639817834,36,0,,3,3,59,54
0.639505029,40,0,,3,3,52,51.25
0.639411271,40,0,,3,3,59,54
0.639401555,40,0,,3,3,71,59
0.639367282,41,0,,3,3,58,53.5
0.63935858,57,0,,3,3,37,45
0.639225364,36,0,,3,4,99,87.5
0.639217913,55,0,,3,3,18,37
0.639128804,50,0,,3,3,68,57.74
0.638895452,54,0,,3,2,10,31
0.638843715,43,0,,3,3,19,37.685
0.638823211,47,0,,3,3,52,51
0.638739169,52,0,,3,3,75,60.875
0.638571441,50,0,,3,3,67,57
0.638491035,38,0,,3,3,55,52.25
0.638414323,43,0,,3,3,69,58
0.638049424,40,0,,3,3,22,39
0.637529552,32,0,,2,3,29,42
0.637347162,45,0,,3,3,72,59.5
0.637344301,32,0,,2,3,69,58
0.637333214,52,0,,3,,,
0.637301564,44,0,,3,3,31,43.1754386
0.6367082,57,0,,3,3,34,44
0.636576235,54,0,,3,3,40,46.385
0.636230052,54,0,,3,3,70,58.89
0.63608706,53,0,,3,4,91,71.4
0.636050403,38,0,,3,3,58,53.5
0.636017203,53,0,,3,3,41,47
0.635966599,36,0,,3,3,22,39
0.635886371,38,0,,3,2,8,29.125
0.635853648,35,0,,3,3,62,55
0.635724366,32,0,,2,4,83,65.24
0.634798527,42,0,,3,3,63,55.5
0.634619236,33,0,,3,3,41,47
0.634596229,40,0,,3,4,87,67
0.634545565,38,0,,3,3,73,60
0.634539068,41,0,,3,3,37,45
0.63423872,39,0,,3,2,9,30
0.634206355,39,0,,3,3,56,52.59701493
0.634193242,48,0,,3,3,48,49.625
0.634192526,37,0,,3,4,92,72
0.634185255,54,0,,3,3,24,40
0.634158373,37,0,,3,3,66,56.97014925
0.633915424,35,0,,3,3,61,54.5
0.633903146,52,0,,3,3,52,51.14
0.633836031,55,0,,3,3,79,62.86
0.63381362,54,0,,3,3,43,47.665
0.633732557,49,0,,3,3,53,51.86875
0.633568287,56,0,,3,4,81,63.64179104
0.633224308,54,0,,3,3,31,43
0.633198678,49,0,,3,3,18,37
0.63282305,37,0,,3,4,89,69.2
0.632789433,40,0,,3,3,71,59
0.632490933,48,0,,3,3,27,41.52
0.632483959,51,0,,3,3,25,40.79
0.632255971,53,0,,3,3,62,55
0.632227898,47,0,,3,3,35,44.60606061
0.631974876,44,0,,3,3,74,60.46
0.631727517,46,0,,3,2,15,35
0.631637275,35,0,,3,2,9,30.5
0.631506085,30,0,,2,3,40,46.28
0.631294906,51,0,,3,4,94,75.75
0.63112247,46,0,,3,4,92,71.95
0.630946696,46,0,,3,3,52,51.3
0.630918503,54,0,,3,3,20,38
0.630040646,40,0,,3,3,30,42.82
0.629993618,34,0,,3,3,31,43
0.629592776,35,0,,3,3,52,51
0.629562438,50,0,,3,2,11,32.62
0.629411757,41,0,,3,4,87,67.8
0.629395783,50,0,,3,3,43,47.78
0.629120886,41,0,,3,4,94,75
0.628869236,39,0,,3,3,22,39
0.628825486,47,0,,3,3,39,46
0.628677905,62,0,,3,3,29,42
0.628529131,51,0,,3,1,2,20.5
0.628463745,31,0,,2,4,83,65
0.628276408,43,0,,3,3,19,37.775
0.628127754,38,0,,3,3,40,46.25
0.627551019,51,0,,3,3,71,59
0.627523243,54,0,,3,3,27,41.6
0.627294779,34,0,,3,2,13,34
0.627222598,38,0,,3,3,42,47.25
0.627089918,45,0,,3,3,65,56.5
0.626940012,48,0,,3,4,82,64
0.626723707,43,0,,3,3,41,47
0.626602769,38,0,,3,3,37,45
0.626594067,37,0,,3,3,78,62
0.626119196,46,0,,3,4,83,65
0.62606746,57,0,,3,3,48,49.375
0.625714958,35,0,,3,3,29,42.34
0.625427186,53,0,,3,3,55,52
0.625308156,54,0,,3,2,7,28
0.625,34,0,,3,3,19,37.6
0.624855459,38,0,,3,4,88,68.5
0.624510765,36,0,,3,3,72,59.25
0.624420106,35,0,,3,1,2,20.25
0.624217451,38,0,,3,3,52,51
0.624217391,55,0,,3,3,66,56.955
0.624048769,47,0,,3,4,92,72.875
0.623750865,37,0,,3,3,53,51.57
0.623727083,32,0,,2,3,18,37.395
0.623455882,52,0,,3,3,78,62
0.62332648,54,0,,3,4,97,79
0.623208821,47,0,,3,3,68,57.605
0.62293303,36,0,,3,3,40,46.4
0.622541845,45,0,,3,1,1,14.415
0.622411788,47,0,,3,3,76,61
0.622280002,40,0,,3,3,63,55.255
0.622087538,33,0,,3,3,73,60
0.622030079,54,0,,3,3,57,53
0.621848762,43,0,,3,3,78,62.5
0.621817172,45,0,,3,3,78,62
0.62175864,39,0,,3,3,49,49.94
0.621428549,42,0,,3,2,10,31.215
0.621382177,45,0,,3,3,67,57
0.621342301,36,0,,3,4,86,66.88
0.62124908,34,0,,3,3,38,45.75
0.620656669,32,0,,2,3,24,40.46
0.620334148,52,0,,3,3,55,52
0.619862556,39,0,,3,3,39,46
0.619662583,43,0,,3,4,85,66.54
0.619509161,52,0,,3,3,23,39.74
0.619491339,48,0,,3,4,91,71.01
0.619196355,36,0,,3,4,92,72
0.619121134,33,0,,3,1,4,24.3
0.619073868,53,0,,3,4,87,67.735
0.619024813,37,0,,3,3,65,56.21
0.619013548,50,0,,3,1,2,21.995
0.618870735,37,0,,3,3,60,54.13333333
0.618815482,33,0,,3,4,93,73
0.618650734,52,0,,3,3,64,56
0.617998958,39,0,,3,3,63,55.92
0.617893636,46,0,,3,3,19,37.5
0.617530286,39,0,,3,3,18,37
0.617229223,47,0,,3,3,24,40
0.617209613,46,0,,3,3,59,54
0.617111504,36,0,,3,3,64,56.185
0.61708504,52,0,,3,2,12,33.23
0.616849422,34,0,,3,4,85,66
0.616809309,49,0,,3,3,22,39.5
0.616689563,34,0,,3,3,53,51.85074627
0.616670907,52,0,,3,4,94,75.62121212
0.616639376,36,0,,3,3,78,62.03
0.616223931,39,0,,3,3,64,56
0.615825295,28,0,,2,3,73,60
0.615800202,34,0,,3,3,61,54.5
0.615659058,31,0,,2,4,85,66.16
0.615600348,51,0,,3,3,32,43.42
0.61541456,40,0,,3,3,24,40
0.614721835,52,0,,3,1,3,23.25
0.614416897,34,0,,3,3,50,50.5
0.613892972,25,0,,2,2,9,30
0.613167763,47,0,,3,3,78,62.38
0.613127351,51,0,,3,4,89,69
0.61308074,50,0,,3,3,43,47.5
0.612733305,41,0,,3,1,5,26.36
0.612636328,46,0,,3,3,47,49.125
0.612416625,53,0,,3,3,47,49
0.612411022,56,0,,3,2,12,33
0.612340331,36,0,,3,3,69,58
0.612276137,32,0,,2,3,80,63
0.611787796,30,0,,2,1,3,23.5
0.611694515,46,0,,3,3,26,41.14
0.611589968,33,0,,3,2,9,30.8
0.611065805,49,0,,3,3,48,49.505
0.610961795,25,0,,2,3,19,37.82
0.61075747,53,0,,3,3,47,49
0.610729933,34,0,,3,3,23,39.82352941
0.610620677,47,0,,3,2,13,34.17
0.61057961,48,0,,3,4,91,71
0.610544205,36,0,,3,3,18,37.15
0.61049062,50,0,,3,2,8,29.175
0.610438704,50,0,,3,3,62,55
0.610287666,44,0,,3,2,9,30
0.6102373,49,0,,3,4,84,65.54
0.609867632,51,0,,3,3,80,63
0.60985142,32,0,,2,3,59,54
0.609717727,49,0,,3,3,64,56
0.609603286,34,0,,3,2,6,27.66666667
0.609297276,37,0,,3,2,14,34.365
0.609294713,35,0,,3,2,15,35
0.609239161,50,0,,3,3,41,46.87
0.609062493,47,0,,3,2,8,29.85
0.608877718,31,0,,2,2,8,29.5
0.608809412,49,0,,3,4,93,73.625
0.60872376,36,0,,3,3,76,61.37
0.608465612,37,0,,3,3,18,37.1
0.608460724,44,0,,3,3,32,43.7
0.60840416,47,0,,3,3,40,46.48
0.608280182,39,0,,3,1,2,20.72
0.60767591,34,0,,3,2,7,28.25
0.607606649,42,0,,3,3,39,46
0.607248306,46,0,,3,3,59,54
0.607142866,43,0,,3,3,65,56.3
0.606928885,46,0,,3,3,30,42.98
0.606909335,47,0,,3,3,29,42.27
0.60671407,46,0,,3,3,44,48
0.606452644,52,0,,3,3,22,39
0.606450915,44,0,,3,3,41,47
0.605920076,33,0,,3,3,52,51
0.605685115,48,0,,3,3,34,44
0.605575681,30,0,,2,3,50,50.5
0.605154157,44,0,,3,3,42,47.125
0.604789019,45,0,,3,3,70,58.65
0.604752421,43,0,,3,3,22,39
0.60420531,46,0,,3,3,44,48.345
0.604152024,35,0,,3,2,11,32.35
0.603988647,40,0,,3,3,18,37.125
0.603905141,34,0,,3,3,68,57.5
0.603809595,50,0,,3,3,78,62.5
0.602804065,50,0,,3,3,31,43
0.602631569,36,0,,3,3,38,45.55
0.602605939,31,0,,2,1,1,18.5
0.602470458,30,0,,2,3,78,62.1
0.602345943,33,0,,3,3,70,58.5
0.602318823,47,0,,3,3,33,43.95
0.601962805,33,0,,3,4,81,63.5
0.601923406,44,0,,3,2,11,32.75
0.601872563,33,0,,3,1,5,26.5
0.601805389,27,0,,2,3,52,51
0.601419091,31,0,,2,3,53,51.7
0.600986302,46,0,,3,3,53,51.835
0.600896358,35,0,,3,2,7,28.5
0.600683331,53,0,,3,4,93,74.255
0.60038197,45,0,,3,4,82,64
0.60031873,49,0,,3,4,97,80.67
0.600219965,48,0,,3,2,11,32.5
0.600210071,51,0,,3,3,55,52.58
0.59980315,47,0,,3,3,22,39
0.599781752,47,0,,3,3,37,45
0.59944725,54,0,,3,2,12,33
0.599295974,51,0,,3,3,42,47.25
0.599157155,33,0,,3,3,41,47
0.599053025,45,0,,3,4,85,66
0.598077536,47,0,,3,3,42,47.36
0.597959757,46,0,,3,3,55,52
0.597687364,45,0,,3,3,20,38
0.597531021,32,0,,2,3,74,60.095
0.59749341,29,0,,2,3,50,50.45454545
0.597468674,27,0,,2,3,29,42
0.596764863,43,0,,3,3,62,55
0.596695781,52,0,,3,3,34,44.07575758
0.596625865,36,0,,3,1,4,25
0.596496403,44,0,,3,3,71,59
0.596424818,43,0,,3,1,2,20
0.596141219,47,0,,3,2,7,28.165
0.595788598,43,0,,3,3,47,49.15671642
0.595592797,32,0,,2,4,85,66
0.595542848,40,0,,3,3,59,54
0.595507979,45,0,,3,3,55,52
0.59523809,38,0,,3,2,7,28
0.594741106,49,0,,3,4,99,86.17
0.594657779,46,0,,3,1,1,13
0.594650447,48,0,,3,3,29,42
0.59451586,28,0,,2,3,47,49
0.594303787,43,0,,3,3,16,36
0.594257772,50,0,,3,3,29,42.5
0.594225466,48,0,,3,3,42,47.335
0.594199181,45,0,,3,3,44,48
0.59351182,49,0,,3,3,67,57
0.593500137,46,0,,3,3,18,37.025
0.593261898,52,0,,3,3,42,47.07
0.593218267,44,0,,3,3,69,58
0.593083918,36,0,,3,4,82,64
0.592366338,30,0,,2,3,51,50.915
0.592310131,32,0,,2,3,72,59.95454545
0.592113495,48,0,,3,3,68,57.67
0.592078149,33,0,,3,3,52,51.2
0.59097749,47,0,,3,3,29,42
0.590646267,38,0,,3,3,47,49
0.590536475,42,0,,3,4,99,87
0.590463638,45,0,,3,4,91,70.975
0.59025383,31,0,,2,3,55,52.5
0.590186357,46,0,,3,3,44,48
0.589731157,50,0,,3,4,97,79.01
0.58919847,31,0,,2,2,11,32
0.589027047,47,0,,3,3,77,61.68
0.588598132,43,0,,3,3,49,50
0.588562727,42,0,,3,3,18,37
0.588404655,46,0,,3,4,94,75
0.588095248,37,0,,3,2,15,35.125
0.587997019,31,0,,2,3,74,60.5
0.58690393,48,0,,3,3,52,51.165
0.586862206,30,0,,2,3,61,54.98
0.586704731,49,0,,3,3,18,37
0.586144924,31,0,,2,3,53,51.48
0.585747182,45,0,,3,3,53,51.62686567
0.585450292,45,0,,3,3,74,60.13636364
0.585128605,29,0,,2,3,34,44
0.585122764,32,0,,2,1,2,21
0.584885716,40,0,,3,4,95,77.25757576
0.584269702,27,0,,2,4,87,67
0.583886325,26,0,,2,3,55,52
0.583778262,32,0,,2,3,49,50
0.583457768,28,0,,2,3,26,41
0.583439648,39,0,,3,2,11,32.75
0.58207655,28,0,,2,2,15,35.5
0.581884086,45,0,,3,3,29,42.18
0.581748307,41,0,,3,3,26,41
0.581592798,52,0,,3,4,92,72.84848485
0.581535101,41,0,,3,3,29,42.34
0.581327736,48,0,,3,3,59,54
0.581117749,28,0,,2,1,3,23.755
0.581065774,16,0,,1,3,18,37
0.580868185,49,0,,3,3,33,43.75
0.580776989,34,0,,3,3,29,42
0.580754578,31,0,,2,4,82,64
0.580559254,33,0,,3,3,55,52.02
0.580111027,39,0,,3,3,62,55
0.580051482,43,0,,3,3,19,37.86
0.579512775,32,0,,2,3,75,60.75
0.579390407,30,0,,2,3,44,48.38
0.578996122,49,0,,3,4,87,67
0.578741968,45,0,,3,3,41,47
0.578683734,41,0,,3,4,89,69
0.578466952,50,0,,3,3,33,43.75757576
0.578115284,44,0,,3,2,12,33.19
0.577828825,46,0,,3,3,24,40.34328358
0.577800333,46,0,,3,4,95,76
0.57763809,32,0,,2,4,91,71
0.577365518,47,0,,3,3,16,35.75
0.576855898,44,0,,3,3,64,56
0.576795936,46,0,,3,3,79,62.74
0.576194406,23,0,,1,3,76,61
0.576109111,48,0,,3,3,55,52
0.576071024,44,0,,3,3,80,63.125
0.575588703,47,0,,3,4,99,89.53731343
0.575566173,29,0,,2,3,52,51
0.574968338,49,0,,3,2,15,35
0.574877679,54,0,,3,3,34,44
0.574628651,42,0,,3,3,78,62.065
0.574119985,46,0,,3,3,34,44.2
0.573656321,48,0,,3,3,17,36.65833333
0.573301077,45,0,,3,1,4,24
0.572665393,48,0,,3,3,55,52
0.572595477,41,0,,3,3,24,40
0.572582841,49,0,,3,3,43,47.75
0.571727335,45,0,,3,3,24,40.375
0.571486652,48,0,,3,2,7,28.13
0.571463585,40,0,,3,3,52,51
0.571237504,42,0,,3,3,76,61
0.570953071,45,0,,3,1,1,9
0.569394648,41,0,,3,1,2,19
0.569035649,53,0,,3,3,22,39
0.56886524,39,0,,3,1,3,23
0.567812502,41,0,,3,3,53,51.75
0.567730069,41,0,,3,2,12,33
0.567330539,49,0,,3,3,53,51.5
0.566665947,47,0,,3,3,36,44.95454545
0.566411018,43,0,,3,4,88,68.015
0.566213191,41,0,,3,2,15,35.2
0.566102803,52,0,,3,4,87,67.25
0.565704525,38,0,,3,4,85,66
0.565003753,28,0,,2,3,68,57.9
0.564555526,42,0,,3,3,30,42.87
0.56443423,37,0,,3,3,72,59.67
0.564117491,35,0,,3,3,67,57.075
0.563757062,53,0,,3,3,57,53
0.563753366,20,0,,1,2,12,33.375
0.563595831,51,0,,3,3,18,37
0.563402176,41,0,,3,3,74,60.425
0.56233263,23,0,,1,3,26,41.25
0.562259197,45,0,,3,3,57,53
0.562164247,38,0,,3,2,15,35
0.561906874,28,0,,2,3,57,53
0.561456084,41,0,,3,3,61,54.84
0.561224341,51,0,,3,3,32,43.34
0.560371518,18,0,,1,3,23,39.715
0.559712768,45,0,,3,2,13,34.33
0.55960089,48,0,,3,4,83,65
0.559413254,42,0,,3,3,44,48
0.559127927,39,0,,3,2,7,28.2
0.558977306,25,0,,2,3,17,36.5
0.55810219,25,0,,2,1,3,23
0.558074713,41,0,,3,1,4,25
0.557723105,45,0,,3,1,2,19
0.557147086,38,0,,3,3,30,42.8
0.556053579,43,0,,3,3,65,56.28
0.555927336,49,0,,3,3,68,57.66
0.555316865,42,0,,3,3,53,51.665
0.554978848,41,0,,3,4,88,68.68656716
0.55449307,46,0,,3,3,55,52.565
0.554232776,19,0,,1,1,3,22.5
0.554135323,37,0,,3,3,43,47.62
0.553352118,40,0,,3,1,1,14.75
0.553052306,46,0,,3,3,29,42.415
0.552017927,38,0,,3,3,24,40
0.551509202,39,0,,3,4,85,66.375
0.550868273,41,0,,3,3,44,48.305
0.550683796,44,0,,3,3,57,53
0.550533652,39,0,,3,3,48,49.875
0.550298095,50,0,,3,4,83,65
0.550135016,49,0,,3,4,91,70.75
0.549750268,24,0,,2,4,81,63.75
0.549688995,41,0,,3,4,98,83.095
0.549631953,29,0,,2,3,16,35.83
0.549175262,36,0,,3,3,47,49
0.547955692,40,0,,3,3,67,57
0.546863735,41,0,,3,3,64,56.17
0.546824694,48,0,,3,2,11,32
0.54625982,47,0,,3,4,96,77.64
0.54529804,45,0,,3,3,16,36
0.543746173,43,0,,3,4,90,70
0.542207778,18,0,,1,3,42,47.04
0.542162716,39,0,,3,3,24,40
0.542101324,33,0,,3,4,94,74.5
0.542047739,32,0,,2,3,55,52
0.54046452,42,0,,3,3,25,40.85
0.538570642,46,0,,3,3,64,56
0.538508236,39,0,,3,3,59,54
0.538416028,34,0,,3,4,82,64.67164179
0.537661791,22,0,,1,2,9,30
0.537597775,26,0,,2,3,25,40.895
0.537528336,38,0,,3,4,98,82
0.536786973,41,0,,3,2,15,35
0.53621912,23,0,,1,3,80,63
0.53614372,39,0,,3,3,57,53.415
0.535652637,40,0,,3,3,55,52
0.535100579,48,0,,3,3,71,59
0.534632027,23,0,,1,3,58,53.5
0.534491181,38,0,,3,4,88,68
0.53431344,38,0,,3,1,1,12
0.53412652,38,0,,3,3,65,56.68
0.534050107,45,0,,3,1,2,19.5
0.533728123,45,0,,3,4,99,91
0.533482134,28,0,,2,3,26,41.1
0.53339839,23,0,,1,3,22,39
0.533333361,25,0,,2,3,19,37.96
0.531452656,17,0,,1,4,99,89.5
0.531248748,19,0,,1,4,90,70
0.531210423,39,0,,3,1,4,25.5
0.53096658,38,0,,3,3,53,51.91
0.528719664,43,0,,3,3,44,48
